,cars,demands,labels,locations,megacluster,streetName,streetSide,clusterID
721,0.588235294,0.411764706,B283611,"[446350.2595, 4631027.231]",0,S HALSTED ST,W,20
722,0.565217391,0.086956522,B283612,"[445803.8593, 4631179.042]",0,W 35TH ST,S,20
723,0.347826087,0.130434783,B283614,"[446050.9534, 4631182.161]",0,W 35TH ST,S,20
724,1.76,0.2,B283615,"[446302.6686, 4631185.199]",0,W 35TH ST,S,20
725,0.807692308,0.038461538,B283616,"[446315.0521, 4631188.102]",0,W 35TH ST,N,20
726,0.318181818,0.090909091,B283617,"[446025.2486, 4631184.908]",0,W 35TH ST,N,20
727,0.409090909,0.045454545,B283618,"[445946.7153, 4631204.475]",0,S MORGAN ST,E,20
728,3.5,0.4,B284703,"[446792.6954, 4631999.813]",0,W 31ST ST,N,20
729,0.7,0.2,B284704,"[446686.1853, 4631999.998]",0,W 31ST ST,N,20
730,1.1,0.3,B284705,"[446599.6541, 4631998.927]",0,W 31ST ST,N,20
731,1.818181818,0.363636364,B284706,"[446485.062, 4631997.844]",0,W 31ST ST,N,20
732,1.583333333,0.25,B284707,"[446386.6731, 4631997.029]",0,W 31ST ST,N,20
733,0.625,0.125,B284708,"[446408.0327, 4631994.317]",0,W 31ST ST,S,20
734,2.266666667,0.266666667,B284709,"[446490.2196, 4631995.142]",0,W 31ST ST,S,20
735,0.6,0.1,B284710,"[446677.8672, 4631997.01]",0,W 31ST ST,S,20
736,2.461538462,0.384615385,B284713,"[446818.1845, 4631998.347]",0,W 31ST ST,S,20
737,0.8,0.1,B284714,"[447406.3507, 4632004.414]",0,W 31ST ST,S,20
738,0.222222222,0.0,B284715,"[446607.6509, 4631996.149]",0,W 31ST ST,S,20
761,1.538461538,0.384615385,B288301,"[444048.116, 4636126.731]",0,W CONGRESS PKWY,N,12
762,4.474576271,0.93220339,B288303,"[444223.0166, 4636127.411]",0,W CONGRESS PKWY,N,12
763,5.120481928,0.722891566,B288305,"[444184.3732, 4636124.165]",0,W CONGRESS PKWY,S,12
764,0.785714286,0.142857143,B288307,"[443937.0736, 4636123.058]",0,W CONGRESS PKWY,S,12
765,2.074074074,0.444444444,B289301,"[443911.0418, 4636011.332]",0,W HARRISON ST,S,12
766,8.420454545,1.318181818,B289302,"[444232.5577, 4636017.011]",0,W HARRISON ST,S,12
767,7.602040816,1.081632653,B289304,"[444226.4061, 4636020.22]",0,W HARRISON ST,N,12
768,4.710144928,1.057971014,B289306,"[443897.1539, 4636014.379]",0,W HARRISON ST,N,12
772,4.018518519,0.240740741,B291301,"[444623.3385, 4635476.845]",0,W TAYLOR ST,N,12
773,3.344827586,0.517241379,B291302,"[444558.6064, 4635475.518]",0,W TAYLOR ST,N,12
774,6.227848101,0.886075949,B291303,"[443975.6138, 4635469.213]",0,W TAYLOR ST,N,12
775,5.594202899,0.492753623,B291304,"[444598.9918, 4635473.32]",0,W TAYLOR ST,S,12
776,8.5375,1.35,B291307,"[444058.7934, 4635466.896]",0,W TAYLOR ST,S,12
777,5.352941176,2.235294118,B292302,"[439906.561, 4636789.957]",0,W MADISON ST,N,10
778,0.555555556,0.0,B292307,"[439792.6433, 4636754.776]",0,S PULASKI RD,E,10
779,6.333333333,1.388888889,B292308,"[439932.9074, 4636786.685]",0,W MADISON ST,S,10
780,0.833333333,0.583333333,B293303,"[439788.2168, 4636830.093]",0,N PULASKI RD,W,10
781,5.470588235,2.176470588,B293305,"[439665.8539, 4636789.775]",0,W MADISON ST,N,10
782,5.888888889,2.111111111,B293311,"[439666.1027, 4636786.336]",0,W MADISON ST,S,10
783,0.222222222,0.222222222,B293313,"[439791.2902, 4636825.078]",0,N PULASKI RD,E,10
784,2.614194299,0.417808036,B294601,"[439119.0859, 4627858.304]",0,S ARCHER AVE,W,24
785,2.614194299,0.417808036,B294602,"[439065.6881, 4626255.139]",0,W 59TH ST,S,24
786,1.5,1.25,B294603,"[438954.4019, 4626254.479]",0,W 59TH ST,S,24
787,1.25,0.75,B294604,"[438868.4734, 4626254.214]",0,W 59TH ST,S,24
788,2.603603604,0.432432432,B295301,"[443748.2737, 4638440.628]",0,W CHICAGO AVE,N,16
789,1.438095238,0.304761905,B295303,"[443495.3009, 4638436.481]",0,W CHICAGO AVE,N,16
790,1.567307692,0.432692308,B295305,"[443276.5994, 4638433.066]",0,W CHICAGO AVE,N,16
791,0.595959596,0.121212121,B295307,"[443186.1391, 4638431.848]",0,W CHICAGO AVE,N,16
792,1.704081633,0.357142857,B295309,"[443087.3102, 4638427.65]",0,W CHICAGO AVE,S,16
793,1.441176471,0.392156863,B295311,"[443300.6085, 4638430.27]",0,W CHICAGO AVE,S,16
794,0.989795918,0.132653061,B295313,"[443535.8876, 4638433.775]",0,W CHICAGO AVE,S,16
795,2.046728972,0.336448598,B295314,"[443757.5952, 4638437.618]",0,W CHICAGO AVE,S,16
796,1.06122449,0.367346939,B295316,"[443858.2259, 4638846.538]",0,W AUGUSTA BLVD,N,16
797,1.468085106,0.489361702,B295317,"[444008.2664, 4638849.179]",0,W AUGUSTA BLVD,N,16
798,2.311320755,0.349056604,B296301,"[444192.8436, 4638446.772]",0,W CHICAGO AVE,N,16
799,1.235849057,0.094339623,B296305,"[443995.0611, 4638443.449]",0,W CHICAGO AVE,N,16
800,0.726415094,0.150943396,B296306,"[443939.7896, 4638467.493]",0,N WINCHESTER AVE,E,16
801,0.480392157,0.068627451,B296307,"[443936.6458, 4638471.009]",0,N WINCHESTER AVE,W,16
802,0.548076923,0.067307692,B296309,"[443837.9362, 4638467.685]",0,N DAMEN AVE,E,16
803,2.774509804,0.421568627,B296310,"[443949.1099, 4638436.107]",0,W CHICAGO AVE,S,16
804,1.171428571,0.152380952,B296311,"[443899.9242, 4638441.814]",0,W CHICAGO AVE,N,16
805,0.520408163,0.091836735,B296312,"[444041.5322, 4638417.977]",0,N WOLCOTT AVE,E,16
806,3.666666667,0.404040404,B296313,"[444086.9423, 4638441.451]",0,W CHICAGO AVE,S,16
807,0.458333333,0.052083333,B296315,"[443838.7715, 4638404.278]",0,N DAMEN AVE,E,16
808,0.281553398,0.029126214,B296317,"[443834.7561, 4638466.491]",0,N DAMEN AVE,W,16
809,0.352941176,0.098039216,B296319,"[444040.2996, 4638466.424]",0,N WOLCOTT AVE,E,16
810,0.257425743,0.01980198,B296320,"[444037.2329, 4638465.506]",0,N WOLCOTT AVE,W,16
811,0.448979592,0.081632653,B296321,"[444038.159, 4638420.497]",0,N WOLCOTT AVE,W,16
812,0.104166667,0.020833333,B296322,"[443835.5139, 4638400.313]",0,N DAMEN AVE,W,16
813,0.805825243,0.155339806,B297302,"[444546.6089, 4638471.883]",0,N MARSHFIELD AVE,E,16
814,1.224299065,0.130841121,B297303,"[444503.9463, 4638450.934]",0,W CHICAGO AVE,N,16
815,0.62244898,0.102040816,B297304,"[444444.853, 4638484.426]",0,N PAULINA ST,E,16
816,0.40625,0.041666667,B297305,"[444441.7242, 4638482.676]",0,N PAULINA ST,W,16
817,1.388349515,0.203883495,B297306,"[444389.1222, 4638449.835]",0,W CHICAGO AVE,N,16
818,0.301886792,0.028301887,B297307,"[444343.8623, 4638473.854]",0,N HERMITAGE AVE,E,16
819,0.364485981,0.074766355,B297308,"[444340.6263, 4638479.808]",0,N HERMITAGE AVE,W,16
820,1.017241379,0.129310345,B297309,"[444297.6597, 4638448.5]",0,W CHICAGO AVE,N,16
821,0.427272727,0.1,B297310,"[444242.4954, 4638479.246]",0,N WOOD ST,E,16
822,0.219047619,0.038095238,B297311,"[444239.2763, 4638480.159]",0,N WOOD ST,W,16
823,0.43,0.08,B297313,"[444243.6981, 4638419.716]",0,N WOOD ST,E,16
824,2.219047619,0.333333333,B297314,"[444338.1362, 4638445.91]",0,W CHICAGO AVE,S,16
825,0.241758242,0.043956044,B297316,"[444444.075, 4638420.365]",0,N PAULINA ST,W,16
826,0.6,0.084210526,B297317,"[444447.4976, 4638409.919]",0,N PAULINA ST,E,16
827,1.457142857,0.2,B297318,"[444512.2672, 4638447.987]",0,W CHICAGO AVE,S,16
828,0.536842105,0.063157895,B297320,"[444543.3208, 4638471.077]",0,N MARSHFIELD AVE,W,16
829,0.696078431,0.078431373,B297321,"[444592.355, 4638453.016]",0,W CHICAGO AVE,N,16
830,0.152173913,0.010869565,B297322,"[444240.578, 4638419.075]",0,N WOOD ST,W,16
831,0.391752577,0.092783505,B298301,"[445574.5188, 4638468.27]",0,W CHICAGO AVE,N,16
832,1.050505051,0.181818182,B298302,"[445000.9919, 4638459.877]",0,W CHICAGO AVE,N,16
833,0.76,0.13,B298303,"[444900.1279, 4638458.385]",0,W CHICAGO AVE,N,16
834,1.819047619,0.238095238,B298304,"[444808.5558, 4638457.211]",0,W CHICAGO AVE,N,16
835,0.565656566,0.121212121,B298306,"[444655.0577, 4638518.811]",0,N ASHLAND AVE,E,16
836,0.56122449,0.071428571,B298307,"[444654.3069, 4638593.911]",0,N ASHLAND AVE,E,16
837,0.602040816,0.071428571,B298308,"[444651.5639, 4638720.453]",0,N ASHLAND AVE,E,16
838,1.126213592,0.223300971,B298309,"[444650.6797, 4638806.968]",0,N ASHLAND AVE,E,16
839,0.445652174,0.054347826,B298310,"[444636.9554, 4638687.371]",0,N ASHLAND AVE,W,16
840,0.5,0.130434783,B298311,"[444639.114, 4638564.435]",0,N ASHLAND AVE,W,16
841,0.442105263,0.042105263,B298312,"[444639.6566, 4638505.463]",0,N ASHLAND AVE,W,16
842,0.516129032,0.096774194,B298313,"[444640.1852, 4638408.973]",0,N ASHLAND AVE,W,16
843,0.515463918,0.103092784,B298314,"[444655.2479, 4638414.508]",0,N ASHLAND AVE,E,16
844,0.367816092,0.126436782,B298316,"[444784.6774, 4638419.488]",0,N ARMOUR ST,E,16
845,0.877777778,0.155555556,B298317,"[444824.1078, 4638454.098]",0,W CHICAGO AVE,S,16
846,1.516483516,0.241758242,B298318,"[444991.7866, 4638456.402]",0,W CHICAGO AVE,S,16
847,0.516853933,0.056179775,B298319,"[445526.4297, 4638464.649]",0,W CHICAGO AVE,S,16
848,0.634408602,0.129032258,B298320,"[444709.8919, 4638452.546]",0,W CHICAGO AVE,S,16
849,2.537037037,0.351851852,B299301,"[444648.0165, 4638915.164]",0,N ASHLAND AVE,E,16
850,4.344827586,0.551724138,B299302,"[444646.4837, 4638996.971]",0,N ASHLAND AVE,E,16
851,4.551724138,1.24137931,B299303,"[444645.0183, 4639108.867]",0,N ASHLAND AVE,E,16
852,2.134615385,0.269230769,B299304,"[444646.0574, 4639192.426]",0,N ASHLAND AVE,E,16
853,4.0625,0.4375,B299306,"[444326.2902, 4639256.764]",0,W DIVISION ST,N,16
854,5.52,0.74,B299307,"[443510.1165, 4639244.687]",0,W DIVISION ST,N,16
855,3.612244898,0.469387755,B299309,"[443688.1587, 4639244.33]",0,W DIVISION ST,S,16
856,2.625,0.1875,B299310,"[444279.1508, 4639253.198]",0,W DIVISION ST,S,16
857,2.255319149,0.234042553,B299311,"[444389.014, 4639254.61]",0,W DIVISION ST,S,16
858,2.375,0.145833333,B299312,"[444507.9411, 4639255.621]",0,W DIVISION ST,S,16
859,5.431372549,0.882352941,B299313,"[444630.8166, 4639170.933]",0,N ASHLAND AVE,W,16
860,3.490196078,0.705882353,B299314,"[444631.7564, 4639098.663]",0,N ASHLAND AVE,W,16
861,1.384615385,0.346153846,B299315,"[444632.5289, 4639040.693]",0,N ASHLAND AVE,W,16
862,5.45,0.9,B299316,"[444633.722, 4638950.964]",0,N ASHLAND AVE,W,16
863,2.320754717,0.301886792,B300301,"[444693.0672, 4639258.059]",0,W DIVISION ST,S,16
864,1.551020408,0.326530612,B300302,"[444836.9907, 4639290.744]",0,N GREENVIEW AVE,W,16
865,2.6875,0.4375,B300303,"[444691.3092, 4639289.492]",0,N MILWAUKEE AVE,E,16
866,9.019607843,2.196078431,B300304,"[444639.8543, 4639496.03]",0,N ASHLAND AVE,E,16
867,5.769230769,1.096153846,B300305,"[444624.183, 4639612.13]",0,N ASHLAND AVE,W,16
868,4.655172414,0.586206897,B300307,"[444575.6254, 4639390.415]",0,N MILWAUKEE AVE,E,16
869,3.75862069,0.344827586,B300308,"[444512.4142, 4639444.16]",0,N MILWAUKEE AVE,E,16
870,3.59375,0.75,B300309,"[444432.0153, 4639604.319]",0,N PAULINA ST,E,16
871,1.5,0.1,B300310,"[444428.5454, 4639565.945]",0,N PAULINA ST,W,16
872,8.84375,0.90625,B300311,"[444338.8264, 4639593.632]",0,N MILWAUKEE AVE,E,16
873,4.175,0.6,B300313,"[444286.3203, 4639635.935]",0,N MILWAUKEE AVE,W,16
874,2.625,0.25,B300314,"[444350.2322, 4639579.968]",0,N MILWAUKEE AVE,W,16
875,1.515151515,0.121212121,B300315,"[444362.5488, 4639540.418]",0,N HERMITAGE AVE,W,16
876,0.368421053,0.026315789,B300316,"[444403.5975, 4639533.503]",0,N MILWAUKEE AVE,W,16
877,1.375,0.09375,B300317,"[444456.6935, 4639452.573]",0,N PAULINA ST,W,16
878,1.741935484,0.258064516,B300318,"[444459.1807, 4639450.504]",0,N PAULINA ST,E,16
879,1.26984127,0.142857143,B300319,"[444511.8865, 4639440.617]",0,N MILWAUKEE AVE,W,16
880,1.904761905,0.285714286,B300320,"[444582.72, 4639380.108]",0,N MILWAUKEE AVE,W,16
881,2.0,0.825,B300321,"[444388.1335, 4639490.569]",0,N MILWAUKEE SERVICE DR,W,16
882,2.277777778,0.638888889,B300322,"[444312.4, 4639557.157]",0,N MILWAUKEE SERVICE DR,W,16
883,0.84375,0.03125,B300323,"[444360.3271, 4639533.675]",0,N HERMITAGE AVE,E,16
884,0.586206897,0.068965517,B300324,"[444295.5729, 4639588.818]",0,N WOOD ST,W,16
885,11.67741935,1.516129032,B301301,"[444149.3025, 4639759.8]",0,N MILWAUKEE AVE,E,16
886,1.2,0.133333333,B301303,"[444052.0387, 4639874.322]",0,N HONORE ST,E,16
887,2.6,0.233333333,B301304,"[444054.4973, 4639882.891]",0,N HONORE ST,W,16
888,8.612903226,1.0,B301305,"[443936.2991, 4639944.661]",0,N MILWAUKEE AVE,E,26
889,7.75,0.703125,B301307,"[443950.7965, 4639928.257]",0,N MILWAUKEE AVE,W,26
890,3.483870968,0.548387097,B301309,"[443975.4837, 4639863.897]",0,N HONORE ST,W,26
891,5.507692308,0.707692308,B301310,"[444071.8737, 4639822.247]",0,N MILWAUKEE AVE,W,16
892,2.034482759,0.172413793,B301311,"[444105.9283, 4639753.659]",0,W EVERGREEN AVE,N,16
893,2.575757576,0.242424242,B301312,"[444111.2809, 4639755.279]",0,W EVERGREEN AVE,S,16
894,2.772727273,0.303030303,B301313,"[444158.3062, 4639744.713]",0,N MILWAUKEE AVE,W,16
895,0.777777778,0.037037037,B301315,"[444207.9638, 4639701.103]",0,N WOLCOTT AVE,W,16
896,4.468085106,0.531914894,B302328,"[443992.476, 4640058.361]",0,W NORTH AVE,S,26
897,2.25,0.222222222,B302329,"[443878.4883, 4640061.309]",0,W NORTH AVE,N,26
898,3.824561404,0.561403509,B302336,"[443816.7378, 4639854.789]",0,N DAMEN AVE,W,26
899,3.785714286,1.214285714,B303101,"[441309.9815, 4640847.524]",0,W ARMITAGE AVE,N,7
900,1.179487179,0.333333333,B303102,"[441166.3927, 4640846.881]",0,W ARMITAGE AVE,N,7
901,2.864864865,0.918918919,B303103,"[441049.0472, 4640845.803]",0,W ARMITAGE AVE,N,7
902,0.65625,0.03125,B303104,"[440876.3129, 4640844.467]",0,W ARMITAGE AVE,N,7
903,1.483870968,0.774193548,B303105,"[440843.7237, 4640844.295]",0,N ST LOUIS AVE,E,7
904,0.939393939,0.606060606,B303106,"[440831.7609, 4640856.861]",0,N ST LOUIS AVE,W,7
905,0.647058824,0.264705882,B303107,"[440780.7209, 4640844.597]",0,W ARMITAGE AVE,N,7
906,1.142857143,0.342857143,B303108,"[440634.7385, 4640843.765]",0,W ARMITAGE AVE,N,15
907,1.1875,0.15625,B303109,"[440631.2655, 4640840.802]",0,W ARMITAGE AVE,S,15
908,0.75,0.035714286,B303110,"[440769.2921, 4640841.203]",0,W ARMITAGE AVE,S,7
909,0.9,0.433333333,B303113,"[440882.7219, 4640841.179]",0,W ARMITAGE AVE,S,7
910,2.793103448,0.724137931,B303114,"[441033.4159, 4640842.259]",0,W ARMITAGE AVE,S,7
911,1.714285714,0.542857143,B303115,"[441183.047, 4640843.475]",0,W ARMITAGE AVE,S,7
912,3.0,0.705882353,B303116,"[441311.0656, 4640844.135]",0,W ARMITAGE AVE,S,7
913,0.75,0.25,B304101,"[439720.6021, 4643340.38]",0,N PULASKI RD,E,7
914,3.5,1.0,B304102,"[439797.8473, 4643474.155]",0,W SCHOOL ST,N,7
915,3.0,0.5,B304103,"[439786.7558, 4643470.705]",0,W SCHOOL ST,S,7
916,4.0,0.0,B304104,"[439717.0054, 4643570.763]",0,N PULASKI RD,E,7
917,1.666666667,0.666666667,B304105,"[439713.7132, 4643554.906]",0,N PULASKI RD,W,7
918,2.333333333,2.0,B304106,"[439682.5246, 4643531.468]",0,N MILWAUKEE AVE,E,7
919,2.614194299,0.417808036,B304107,"[439668.7049, 4643538.663]",0,N MILWAUKEE AVE,W,7
920,1.5,0.5,B304108,"[439688.1304, 4643469.548]",0,W SCHOOL ST,N,7
921,1.5,0.5,B304109,"[439687.6551, 4643466.007]",0,W SCHOOL ST,S,7
922,1.0,0.333333333,B304110,"[439718.6738, 4643439.77]",0,N PULASKI RD,W,7
923,1.6,1.4,B304111,"[439689.1895, 4643371.731]",0,W MELROSE ST,N,7
924,0.666666667,0.666666667,B304112,"[439688.4939, 4643368.304]",0,W MELROSE ST,S,7
925,0.0,0.0,B304113,"[439717.0857, 4643331.232]",0,N PULASKI RD,W,7
926,0.111111111,0.0,B305105,"[439763.0064, 4640161.737]",0,N PULASKI RD,E,15
927,0.277777778,0.0,B305106,"[439760.9686, 4640098.477]",0,N PULASKI RD,W,15
928,2.068965517,0.482758621,B306103,"[439461.4531, 4640060.457]",0,N KEDVALE AVE,E,15
929,2.614194299,0.417808036,B309101,"[440495.2077, 4642849.353]",0,N MILWAUKEE AVE,E,7
930,2.614194299,0.417808036,B309102,"[440369.8268, 4642960.015]",0,N MILWAUKEE AVE,E,7
931,2.614194299,0.417808036,B309103,"[440297.7391, 4643021.546]",0,N MILWAUKEE AVE,E,7
932,0.5,0.5,B309104,"[440215.1999, 4643089.589]",0,N MILWAUKEE AVE,E,7
933,2.0,1.0,B309105,"[440189.7657, 4643105.975]",0,N MILWAUKEE AVE,W,7
934,2.0,1.0,B309106,"[440242.383, 4643062.886]",0,N MILWAUKEE AVE,W,7
935,2.614194299,0.417808036,B309107,"[440313.5499, 4643004.353]",0,N MILWAUKEE AVE,W,7
936,2.5,2.0,B309108,"[440325.7413, 4642966.644]",0,N LAWNDALE AVE,W,7
937,2.0,0.5,B309109,"[440328.9514, 4642964.955]",0,N LAWNDALE AVE,E,7
938,0.0,0.0,B309110,"[440371.3326, 4642953.91]",0,N MILWAUKEE AVE,W,7
939,2.0,0.0,B309111,"[440397.1875, 4642907.999]",0,N RIDGEWAY AVE,W,7
940,2.5,2.0,B309112,"[440395.5105, 4642900.314]",0,N RIDGEWAY AVE,E,7
941,2.614194299,0.417808036,B309113,"[440470.204, 4642870.886]",0,N MILWAUKEE AVE,W,7
942,1.5,1.0,B309114,"[440536.2503, 4642724.774]",0,N CENTRAL PARK AVE,W,7
943,2.614194299,0.417808036,B309119,"[440535.7385, 4642783.213]",0,N CENTRAL PARK AVE,W,7
944,2.614194299,0.417808036,B309120,"[440438.3023, 4642925.046]",0,N MONTICELLO AVE,E,7
945,0.741935484,0.032258065,B310101,"[442951.0689, 4640812.729]",0,N MILWAUKEE AVE,E,26
946,4.631578947,1.010526316,B310104,"[442782.4305, 4640954.029]",0,N MILWAUKEE AVE,E,26
947,2.811594203,0.434782609,B310106,"[442611.1908, 4641096.073]",0,N MILWAUKEE AVE,E,26
948,0.316666667,0.15,B310107,"[442560.6278, 4641156.092]",0,N ROCKWELL ST,E,26
949,0.050847458,0.016949153,B310108,"[442557.9616, 4641163.371]",0,N ROCKWELL ST,W,26
950,4.03030303,0.818181818,B310109,"[442624.4735, 4641081.396]",0,N MILWAUKEE AVE,W,26
951,3.480519481,0.519480519,B310110,"[442712.6298, 4641007.777]",0,N MILWAUKEE AVE,W,26
952,5.975903614,1.060240964,B310111,"[442858.8966, 4640885.436]",0,N MILWAUKEE AVE,W,26
953,0.628571429,0.171428571,B310118,"[442852.7682, 4640932.411]",0,N CAMPBELL AVE,W,26
954,2.85915493,0.507042254,B311101,"[442279.2673, 4641369.719]",0,N MILWAUKEE AVE,E,26
955,3.0,0.5,B311103,"[442177.9843, 4641523.828]",0,N CALIFORNIA AVE,E,26
956,2.490909091,0.254545455,B311104,"[442176.8408, 4641588.375]",0,N CALIFORNIA AVE,E,26
957,11.66101695,1.372881356,B311106,"[442053.5352, 4641557.083]",0,N MILWAUKEE AVE,E,26
958,3.085106383,0.361702128,B311109,"[441867.0944, 4641713.328]",0,N MILWAUKEE AVE,E,7
959,2.6,0.266666667,B311110,"[441807.611, 4641762.34]",0,N MILWAUKEE AVE,E,7
960,3.857142857,0.755102041,B311111,"[441858.2748, 4641715.948]",0,N MILWAUKEE AVE,W,7
961,3.533333333,0.433333333,B311112,"[442011.0799, 4641587.51]",0,N MILWAUKEE AVE,W,26
962,4.24137931,0.517241379,B311113,"[442077.6875, 4641532.289]",0,N MILWAUKEE AVE,W,26
963,1.033333333,0.066666667,B311116,"[442176.3383, 4641362.523]",0,N CALIFORNIA AVE,W,26
964,1.206896552,0.155172414,B311117,"[442151.4212, 4641313.918]",0,W PALMER ST,S,26
965,1.721311475,0.163934426,B311118,"[442180.0931, 4641345.596]",0,N CALIFORNIA AVE,E,26
966,2.014705882,0.235294118,B311119,"[442227.3615, 4641407.59]",0,N MILWAUKEE AVE,W,26
967,2.213114754,0.442622951,B311120,"[442390.2653, 4641274.862]",0,N MILWAUKEE AVE,W,26
968,1.0,0.146341463,B311121,"[441768.9743, 4641736.011]",0,N SACRAMENTO AVE,E,7
969,1.177777778,0.133333333,B311122,"[441854.4918, 4641668.171]",0,W FULLERTON AVE,N,7
970,1.327586207,0.189655172,B311123,"[442154.6739, 4641317.327]",0,W PALMER ST,N,26
971,0.964912281,0.087719298,B311124,"[442157.5728, 4641400.18]",0,W LYNDALE ST,N,26
972,0.564516129,0.14516129,B311126,"[442222.1377, 4641449.07]",0,W BELDEN AVE,S,26
973,1.13559322,0.118644068,B311130,"[442135.3469, 4641484.178]",0,N MILWAUKEE AVE,W,26
974,1.473684211,0.087719298,B311131,"[442156.7662, 4641396.752]",0,W LYNDALE ST,S,26
975,0.366666667,0.116666667,B311132,"[442216.1147, 4641446.903]",0,W BELDEN AVE,N,26
976,9.803571429,1.696428571,B312101,"[441637.8558, 4641904.435]",0,N MILWAUKEE AVE,E,7
977,3.386363636,0.522727273,B312104,"[441354.165, 4642199.358]",0,N KEDZIE AVE,E,7
978,5.255319149,0.361702128,B312105,"[441237.1121, 4642237.604]",0,N MILWAUKEE AVE,E,7
979,3.365384615,0.423076923,B312107,"[441119.1868, 4642338.229]",0,N MILWAUKEE AVE,E,7
980,2.291666667,0.270833333,B312108,"[441107.665, 4642343.421]",0,N MILWAUKEE AVE,W,7
981,6.727272727,0.795454545,B312109,"[441200.9691, 4642264.103]",0,N MILWAUKEE AVE,W,7
982,5.886792453,0.981132075,B312110,"[441742.3528, 4641812.121]",0,N MILWAUKEE AVE,W,7
983,0.68,0.14,B312135,"[441178.8212, 4642305.517]",0,N SAWYER AVE,E,7
984,3.0,1.0,B313101,"[440939.9237, 4642945.34]",0,N KIMBALL AVE,W,7
985,3.0,1.0,B313102,"[440946.0578, 4642579.507]",0,N KIMBALL AVE,W,7
986,4.434782609,1.0,B313103,"[440880.2002, 4642535.575]",0,N MILWAUKEE AVE,E,7
987,0.772727273,0.272727273,B313104,"[440856.4151, 4642580.176]",0,N DAWSON AVE,E,7
988,1.285714286,0.285714286,B313105,"[440852.4436, 4642580.673]",0,N DAWSON AVE,W,7
989,0.611111111,0.055555556,B313106,"[440815.3799, 4642589.622]",0,N MILWAUKEE AVE,E,7
990,0.411764706,0.235294118,B313107,"[440788.4711, 4642642.964]",0,N WISNER AVE,E,7
991,0.684210526,0.263157895,B313108,"[440782.9537, 4642641.404]",0,N WISNER AVE,W,7
992,0.117647059,0.117647059,B313109,"[440779.7224, 4642593.906]",0,W WOLFRAM ST,N,7
993,0.117647059,0.0,B313110,"[440778.7252, 4642587.656]",0,W WOLFRAM ST,S,7
994,3.909090909,0.909090909,B313111,"[440875.3038, 4642535.119]",0,N MILWAUKEE AVE,W,7
995,3.545454545,1.454545455,B313113,"[440903.0088, 4642470.414]",0,W DIVERSEY AVE,N,7
996,1.285714286,0.714285714,B313114,"[440880.9611, 4642466.664]",0,W DIVERSEY AVE,S,7
997,8.114285714,1.685714286,B313115,"[440999.2866, 4642428.292]",0,N MILWAUKEE AVE,W,7
998,0.583333333,0.208333333,B313117,"[441081.4008, 4642340.759]",0,N SPAULDING AVE,E,7
999,0.875,0.375,B313118,"[441079.9883, 4642344.703]",0,N SPAULDING AVE,W,7
1000,1.157894737,0.210526316,B313119,"[441100.6063, 4642370.51]",0,N SPAULDING AVE,W,7
1001,1.454545455,0.318181818,B313120,"[441103.422, 4642368.105]",0,N SPAULDING AVE,E,7
1002,5.965517241,0.689655172,B313121,"[441020.6457, 4642416.095]",0,N MILWAUKEE AVE,E,7
1003,1.333333333,0.333333333,B313122,"[441043.935, 4642468.966]",0,W DIVERSEY AVE,S,7
1004,0.0,0.0,B313123,"[441960.813, 4642445.468]",0,N FRANCISCO AVE,E,7
1005,0.0,0.0,B313124,"[442090.4578, 4642471.94]",0,W DIVERSEY AVE,S,7
1006,0.0,0.0,B313125,"[442083.4228, 4642475.099]",0,W DIVERSEY AVE,N,7
1007,1.0,0.0,B313128,"[441050.6342, 4642485.749]",0,N CHRISTIANA AVE,E,7
1008,2.5,0.375,B314101,"[440732.068, 4642659.553]",0,N MILWAUKEE AVE,E,7
1009,0.333333333,0.0,B314102,"[440644.9629, 4642732.449]",0,N MILWAUKEE AVE,E,7
1010,0.944444444,0.333333333,B314103,"[440640.2166, 4642763.354]",0,N GRESHAM AVE,E,7
1011,0.842105263,0.105263158,B314104,"[440638.167, 4642766.018]",0,N GRESHAM AVE,W,7
1012,4.0,1.111111111,B314105,"[440584.1738, 4642781.039]",0,N MILWAUKEE AVE,E,7
1013,2.614194299,0.417808036,B314106,"[440539.76, 4642714.288]",0,N CENTRAL PARK AVE,E,7
1014,2.230769231,0.5,B314107,"[440638.007, 4642733.561]",0,N MILWAUKEE AVE,W,7
1015,0.944444444,0.166666667,B314110,"[440653.0188, 4642680.373]",0,N DRAKE AVE,E,7
1016,2.05,0.65,B314111,"[440760.678, 4642630.235]",0,N MILWAUKEE AVE,W,7
1017,0.388888889,0.111111111,B314113,"[440654.4156, 4642687.894]",0,N DRAKE AVE,W,7
1018,0.076923077,0.038461538,B315101,"[438098.365, 4644571.526]",0,W BERENICE AVE,N,28
